detalle_id,orden_id,producto_id,cantidad,precio_unitario
1082,424,201,3,792.3
1083,424,13,2,765.28
1084,424,386,3,3798.71
1085,425,352,3,1486.56
1086,425,228,2,2870.8
1087,425,320,1,4223.4
1088,425,138,3,451.38
1089,426,498,3,3532.25
1090,426,2,2,1212.8
1091,427,104,1,2381.72
1092,427,203,1,4493.03
1093,428,294,1,2795.41
1094,429,43,1,1073.19
1095,429,197,1,2586.62
1096,429,206,2,1966.12
1097,429,68,2,2147.49
1098,430,462,2,1761.45
1099,430,164,3,3559.1
1100,430,376,3,4154.14
1101,431,487,3,1336.98
1102,431,143,3,2467.2
1103,431,170,2,2134.36
1104,431,256,2,2822.54
1105,432,385,2,1559.23
1106,432,389,2,1258.16
1107,432,184,1,2905.79
1108,433,131,2,1887.42
1109,433,241,2,2382.9
1110,434,4,1,1818.67
1111,435,269,2,145.62
1112,435,229,3,1406.29
1113,435,173,1,2460.15
1114,435,267,2,2415.44
1115,436,183,1,2209.9
1116,437,196,1,893.1
1117,437,181,1,2982.07
1118,437,131,1,1887.42
1119,437,167,2,2209.59
1120,438,134,3,2239.38
1121,438,36,3,4307.36
1122,438,395,3,896.44
1123,439,478,1,4426.93
1124,439,152,1,593.53
1125,439,3,3,1677.12
1126,439,74,2,1973.37
1127,440,9,2,579.93
1128,440,263,2,1652.98
1129,440,398,1,3061.39
1130,440,120,3,1326.09
1131,441,232,1,4488.28
1132,442,210,1,50.87
1133,442,100,3,3288.59
1134,443,415,1,274.53
1135,443,480,1,443.59
1136,443,138,3,451.38
1137,444,32,3,2748.32
1138,444,89,2,3497.61
1139,444,24,3,804.2
1140,444,409,1,2540.33
1141,445,16,2,1220.76
1142,445,312,3,2358.23
1143,446,109,2,177.14
1144,447,299,2,2236.93
1145,448,422,3,2133.83
1146,449,306,3,1851.66
1147,449,249,2,3844.8
1148,449,445,1,452.87
1149,449,433,2,1833.63
1150,450,79,1,1385.15
1151,450,285,1,1963.79
1152,450,138,2,451.38
1153,451,313,2,224.67
1154,451,139,2,1571.51
1155,451,270,1,1406.93
1156,451,7,2,2620.55
1157,452,182,2,844.94
1158,452,386,3,3798.71
1159,453,154,3,1019.16
1160,453,261,2,4256.04
1161,453,499,2,3607.21
1162,453,8,3,3324.23
1163,454,294,3,2795.41
1164,454,129,1,3643.71
1165,455,300,3,1056.92
1166,455,425,1,1198.33
1167,455,322,1,846.01
1168,456,1,2,738.76
1169,456,87,2,2941.9
1170,456,368,1,3608.06
1171,456,316,3,2102.99
1172,457,411,1,4247.59
1173,458,182,3,844.94
1174,459,171,2,4119.41
1175,459,267,3,2415.44
1176,460,240,1,922.64
1177,461,79,1,1385.15
1178,461,21,3,3835.03
1179,461,117,3,2016.28
1180,462,341,3,2720.45
1181,462,236,2,269.43
1182,462,242,2,3506.63
1183,462,147,2,4475.68
1184,463,490,3,802.4
1185,463,486,2,1923.52
1186,463,59,1,1297.19
1187,464,378,3,741.47
1188,464,137,3,3232.62
1189,464,466,1,2977.77
1190,464,352,1,1486.56
1191,465,257,3,3159.46
1192,466,430,2,616.9
1193,466,311,3,2083.21
1194,467,357,2,308.92
1195,467,264,1,3909.98
1196,467,413,3,4020.48
1197,467,481,2,3003.63
1198,468,126,1,3330.17
1199,468,332,1,771.45
1200,469,16,3,1220.76
1201,469,378,3,741.47
1202,469,330,2,245.38
1203,469,185,3,2389.91
1204,470,85,2,138.27
1205,470,236,2,269.43
1206,470,216,3,469.58
1207,471,51,2,1127.15
1208,471,435,1,1757.98
1209,472,197,2,2586.62
1210,473,432,1,365.61
1211,473,303,3,344.31
1212,474,191,1,3708.02
1213,475,240,3,922.64
1214,476,151,1,237.73
1215,476,399,2,212.66
1216,477,421,2,2576.66
1217,477,175,2,2807.82
1218,477,289,3,3285.5
1219,478,478,2,4426.93
1220,479,121,2,4153.29
1221,479,69,3,868.42
1222,480,113,2,2679.2
1223,480,335,1,854.1
1224,481,320,1,4223.4
1225,481,258,1,4081.88
1226,481,485,1,4081.95
1227,481,297,1,646.69
1228,482,348,1,1315.49
1229,482,424,3,1081.04
1230,482,294,2,2795.41
1231,482,29,2,4140.34
1232,483,447,3,3419.0
1233,483,410,3,1608.92
1234,483,366,3,57.04
1235,484,29,2,4140.34
1236,484,344,2,1603.14
1237,484,455,2,327.73
1238,484,283,3,3610.47
1239,485,361,3,1205.49
1240,485,133,2,2798.9
1241,485,37,2,1163.13
1242,486,161,1,317.23
1243,486,104,3,2381.72
1244,486,304,3,3908.72
1245,486,269,3,145.62
1246,487,432,2,365.61
1247,488,237,1,1823.45
1248,488,264,2,3909.98
1249,489,165,2,3312.69
1250,490,286,3,2970.23
1251,491,190,3,2533.19
1252,491,262,3,1257.33
1253,491,312,2,2358.23
1254,492,208,3,3457.4
1255,492,424,1,1081.04
1256,493,282,2,2953.5
1257,493,263,1,1652.98
1258,493,227,3,3377.17
1259,494,441,1,2520.14
1260,495,351,2,4195.09
1261,496,41,2,567.39
1262,496,78,3,2350.68
1263,496,122,1,1383.27
1264,496,304,1,3908.72
1265,497,480,3,443.59
1266,498,324,2,1162.87
1267,499,281,3,1515.32
1268,500,80,3,262.31
1269,501,434,1,1134.43
1270,501,336,3,65.72
1271,501,402,1,1533.14
1272,501,391,1,1011.82
1273,502,4,3,1818.67
1274,502,469,3,2739.71
1275,502,206,1,1966.12
1276,502,199,1,3459.96
1277,503,233,3,2609.88
1278,504,113,1,2679.2
1279,504,247,3,2823.16
1280,505,199,3,3459.96
1281,505,284,1,3113.97
1282,506,141,3,1519.61
1283,506,464,3,608.69
1284,507,339,2,1108.56
1285,507,156,1,2651.9
1286,507,312,1,2358.23
1287,507,462,3,1761.45
1288,508,23,2,2321.94
1289,508,216,2,469.58
1290,508,252,3,1577.56
1291,509,442,1,1420.76
1292,509,266,1,493.24
1293,509,401,2,3107.38
1294,509,374,2,3273.57
1295,510,7,1,2620.55
1296,510,410,3,1608.92
1297,510,250,1,1131.56
1298,510,227,1,3377.17
1299,511,52,2,952.31
1300,511,166,2,1643.85
1301,512,349,2,2697.61
1302,513,347,1,1905.46
1303,513,464,3,608.69
1304,513,17,1,218.01
1305,513,184,3,2905.79
1306,514,317,3,4139.7
1307,514,309,1,2435.91
1308,514,346,3,1523.44
1309,514,450,2,1383.82
1310,515,135,2,270.86
1311,515,23,3,2321.94
1312,515,160,3,456.74
1313,516,54,1,4144.84
1314,516,498,2,3532.25
1315,517,158,2,2164.95
1316,518,334,3,3470.41
1317,519,386,1,3798.71
1318,520,332,2,771.45
1319,520,407,1,3036.5
1320,521,206,2,1966.12
1321,521,275,1,4251.41
1322,522,322,3,846.01
1323,522,385,3,1559.23
1324,522,202,1,2295.88
1325,523,299,3,2236.93
1326,524,450,2,1383.82
1327,524,447,3,3419.0
1328,524,231,1,1032.55
1329,524,317,1,4139.7
1330,525,328,2,3284.59
1331,525,499,3,3607.21
1332,526,183,2,2209.9
1333,526,219,2,458.98
1334,526,263,2,1652.98
1335,527,295,1,1077.56
1336,527,415,2,274.53
1337,527,151,3,237.73
1338,527,13,2,765.28
1339,528,417,2,4016.18
1340,528,12,1,2782.41
1341,528,34,1,2302.76
1342,529,246,2,803.19
1343,529,112,3,4364.46
1344,529,389,3,1258.16
1345,530,445,2,452.87
1346,530,61,3,2178.52
1347,531,188,1,2968.08
1348,531,232,3,4488.28
1349,531,362,3,1624.65
1350,531,470,3,2072.05
1351,532,340,1,2069.14
1352,532,225,1,4152.33
1353,533,493,1,3838.93
1354,533,287,3,1462.86
1355,533,397,1,687.66
1356,533,381,1,1382.08
1357,534,170,3,2134.36
1358,535,472,2,2740.35
1359,535,362,3,1624.65
1360,535,339,1,1108.56
1361,536,117,2,2016.28
1362,536,90,1,1745.77
1363,537,438,3,1100.89
1364,537,378,2,741.47
1365,537,191,3,3708.02
1366,537,36,3,4307.36
1367,538,276,2,725.1
1368,538,127,2,1031.64
1369,538,299,1,2236.93
1370,539,467,2,426.75
1371,539,107,2,1150.91
1372,539,154,3,1019.16
1373,539,150,2,4216.16
1374,540,91,3,4306.85
1375,540,373,3,556.57
1376,540,63,3,2084.52
1377,540,177,2,4353.88
1378,541,333,3,278.33
1379,541,43,2,1073.19
1380,541,472,2,2740.35
1381,542,218,1,1161.86
1382,543,2,1,1212.8
1383,543,173,1,2460.15
1384,543,7,1,2620.55
1385,543,486,3,1923.52
1386,544,208,3,3457.4
1387,545,331,2,2566.44
1388,546,117,2,2016.28
1389,547,342,3,1287.6
1390,547,246,1,803.19
1391,547,198,3,3383.91
1392,548,419,3,1528.88
1393,548,288,2,576.82
1394,548,105,2,1217.91
1395,549,14,3,3629.44
1396,549,377,3,3597.78
1397,549,66,1,1498.19
1398,550,148,1,3480.93
1399,550,341,1,2720.45
1400,550,327,1,1665.1
1401,550,124,2,1712.72
1402,551,497,1,2037.61
1403,551,478,3,4426.93
1404,551,384,3,344.65
1405,552,363,3,2258.97
1406,552,420,1,3651.38
1407,552,96,2,2743.96
1408,552,60,2,620.69
1409,553,236,2,269.43
1410,553,64,2,2097.31
1411,553,308,2,2771.2
1412,553,383,2,3100.45
1413,554,1,1,738.76
1414,555,383,1,3100.45
1415,555,202,2,2295.88
1416,555,469,1,2739.71
1417,556,69,1,868.42
1418,557,349,1,2697.61
1419,557,358,2,2403.81
1420,558,38,1,2556.1
1421,559,498,2,3532.25
1422,559,217,2,665.92
1423,559,284,2,3113.97
1424,559,114,3,2879.54
1425,560,49,2,4264.68
1426,561,315,3,1821.28
1427,561,37,2,1163.13
1428,561,168,2,2465.17
1429,561,77,2,648.4
1430,562,141,2,1519.61
1431,563,316,1,2102.99
1432,564,126,2,3330.17
1433,564,398,1,3061.39
1434,565,156,2,2651.9
1435,565,436,2,2679.82
1436,565,203,2,4493.03
1437,565,465,1,119.9
1438,566,417,2,4016.18
1439,566,27,1,3030.0
1440,566,57,2,2811.97
1441,566,282,1,2953.5
1442,567,112,2,4364.46
1443,567,35,3,1359.42
1444,567,291,3,4205.27
1445,567,300,2,1056.92
1446,568,183,1,2209.9
1447,568,299,3,2236.93
1448,568,389,1,1258.16
1449,569,351,2,4195.09
1450,569,225,1,4152.33
1451,569,193,2,3317.64
1452,569,436,3,2679.82
1453,570,14,1,3629.44
1454,571,2,3,1212.8
1455,571,499,2,3607.21
1456,571,92,2,3644.34
1457,572,374,3,3273.57
1458,573,426,2,3163.29
1459,573,480,2,443.59
1460,574,449,2,2039.86
1461,574,282,1,2953.5
1462,574,205,1,3809.6
1463,575,294,2,2795.41
1464,575,1,2,738.76
1465,576,490,1,802.4
1466,576,120,2,1326.09
1467,577,142,3,299.37
1468,577,194,3,4253.49
1469,577,375,1,3752.59
1470,578,352,3,1486.56
1471,578,247,1,2823.16
1472,578,150,1,4216.16
1473,579,48,3,1022.62
1474,579,59,3,1297.19
1475,579,134,2,2239.38
1476,580,302,1,3353.53
1477,580,422,1,2133.83
1478,580,163,3,2220.9
1479,580,110,1,3895.87
1480,581,8,2,3324.23
1481,581,299,1,2236.93
1482,581,165,2,3312.69
1483,582,334,3,3470.41
1484,582,223,1,2698.78
1485,582,218,1,1161.86
1486,582,49,3,4264.68
1487,583,258,1,4081.88
1488,583,27,3,3030.0
1489,583,31,3,1596.26
1490,584,495,1,113.2
1491,584,125,3,1995.12
1492,584,44,1,2348.44
1493,584,160,2,456.74
1494,585,481,1,3003.63
1495,586,118,3,742.94
1496,586,222,2,3177.67
1497,586,247,1,2823.16
1498,587,484,1,3514.45
1499,588,409,1,2540.33
1500,588,281,1,1515.32
1501,588,40,3,4039.53
1502,588,234,3,1339.53
1503,589,324,2,1162.87
1504,589,269,1,145.62
1505,589,164,2,3559.1
1506,589,217,2,665.92
1507,590,209,3,1652.04
1508,591,74,2,1973.37
1509,592,126,3,3330.17
1510,592,474,1,4173.21
1511,593,483,3,2778.02
1512,593,135,3,270.86
1513,593,92,1,3644.34
1514,594,207,1,1121.22
1515,595,95,1,1460.11
1516,596,95,3,1460.11
1517,597,448,2,2414.09
1518,597,172,3,2413.56
1519,597,332,1,771.45
1520,597,354,3,1353.11
1521,598,469,1,2739.71
1522,598,426,2,3163.29
1523,598,71,3,1294.35
1524,599,50,2,2270.55
1525,600,14,2,3629.44
1526,600,207,2,1121.22
1527,601,53,2,1634.32
1528,602,132,2,657.98
1529,603,10,2,4274.14
1530,603,49,2,4264.68
1531,604,106,3,4195.57
1532,604,435,3,1757.98
1533,605,66,1,1498.19
1534,605,70,2,3168.17
1535,606,17,2,218.01
1536,607,445,1,452.87
1537,607,301,1,4168.19
1538,608,25,2,2964.84
1539,608,191,1,3708.02
1540,609,49,3,4264.68
1541,610,436,1,2679.82
1542,611,389,1,1258.16
1543,612,274,1,3960.11
1544,612,158,3,2164.95
1545,612,108,1,612.53
1546,613,117,1,2016.28
1547,613,329,2,4276.4
1548,614,265,1,4410.08
1549,614,194,1,4253.49
1550,615,125,3,1995.12
1551,615,376,2,4154.14
1552,616,427,3,2067.11
1553,616,441,2,2520.14
1554,616,211,2,2701.14
1555,617,111,1,4210.12
1556,617,156,3,2651.9
1557,618,153,2,934.32
1558,618,396,2,3938.76
1559,618,412,1,1139.47
1560,618,313,1,224.67
1561,619,299,2,2236.93
1562,619,263,1,1652.98
1563,619,221,2,819.42
1564,620,382,3,2520.54
1565,620,28,3,2353.96
1566,621,127,2,1031.64
1567,621,224,3,3647.12
1568,621,385,3,1559.23
1569,622,321,1,1799.15
1570,622,464,2,608.69
1571,622,444,3,1506.97
1572,622,421,3,2576.66
1573,623,91,1,4306.85
1574,623,319,2,3265.78
1575,623,242,2,3506.63
1576,624,172,3,2413.56
1577,625,197,2,2586.62
1578,625,492,2,2207.18
1579,626,289,2,3285.5
1580,626,434,2,1134.43
1581,626,34,2,2302.76
1582,627,190,1,2533.19
1583,627,404,3,150.04
1584,628,318,2,2112.93
1585,629,154,2,1019.16
1586,629,54,1,4144.84
1587,629,137,1,3232.62
1588,629,243,2,448.7
1589,630,82,2,3783.42
1590,630,148,2,3480.93
1591,630,450,2,1383.82
1592,631,369,2,252.44
1593,631,163,1,2220.9
1594,631,342,3,1287.6
1595,631,120,3,1326.09
1596,632,66,3,1498.19
1597,632,391,3,1011.82
1598,632,325,2,3594.36
1599,632,451,3,1405.25
1600,633,79,1,1385.15
1601,633,149,3,2154.07
1602,634,253,2,2052.77
1603,634,473,1,1103.54
1604,634,304,2,3908.72
1605,634,78,2,2350.68
1606,635,81,3,317.16
1607,636,443,2,533.91
1608,636,331,1,2566.44
1609,636,358,3,2403.81
1610,636,479,3,2118.97
1611,637,166,1,1643.85
1612,637,139,3,1571.51
1613,638,211,3,2701.14
1614,638,281,3,1515.32
1615,638,169,2,880.49
1616,639,343,1,267.69
1617,639,296,2,166.08
1618,640,202,3,2295.88
1619,641,152,2,593.53
1620,641,290,3,4327.32
1621,642,316,3,2102.99
1622,642,312,3,2358.23
1623,643,213,1,3857.96
1624,644,441,3,2520.14
1625,644,115,1,2897.05
1626,644,345,1,3018.13
1627,645,460,1,1747.96
1628,645,401,3,3107.38
1629,645,264,2,3909.98
1630,645,336,1,65.72
1631,646,126,1,3330.17
1632,647,413,2,4020.48
1633,647,107,1,1150.91
1634,647,243,2,448.7
1635,647,67,3,882.83
1636,648,397,1,687.66
1637,648,426,1,3163.29
1638,649,275,2,4251.41
1639,649,315,3,1821.28
1640,649,217,3,665.92
1641,650,285,1,1963.79
1642,651,375,1,3752.59
1643,651,141,1,1519.61
1644,651,294,1,2795.41
1645,651,107,2,1150.91
1646,652,402,2,1533.14
1647,652,101,2,3168.1
1648,652,304,2,3908.72
1649,652,394,1,3605.66
1650,653,329,1,4276.4
1651,653,143,3,2467.2
1652,653,430,3,616.9
1653,654,199,3,3459.96
1654,654,432,2,365.61
1655,655,385,1,1559.23
1656,655,208,3,3457.4
1657,655,106,1,4195.57
1658,656,72,3,4407.76
1659,656,384,3,344.65
1660,656,477,2,406.28
1661,656,300,1,1056.92
1662,657,203,3,4493.03
1663,657,421,2,2576.66
1664,658,342,1,1287.6
1665,659,329,3,4276.4
1666,659,212,2,79.23
1667,660,291,3,4205.27
1668,660,236,2,269.43
1669,660,46,2,3382.11
1670,661,211,3,2701.14
1671,662,112,1,4364.46
1672,662,169,3,880.49
1673,663,17,1,218.01
1674,664,56,3,4313.07
1675,664,87,1,2941.9
1676,664,180,1,2902.02
1677,664,403,2,2366.57
1678,665,291,2,4205.27
1679,665,309,3,2435.91
1680,666,390,1,1703.55
1681,667,116,2,2193.35
1682,667,119,2,3678.44
1683,668,244,3,1675.44
1684,668,470,2,2072.05
1685,669,337,3,2090.96
1686,669,410,2,1608.92
1687,669,106,3,4195.57
1688,669,490,1,802.4
1689,670,24,3,804.2
1690,670,423,3,2917.66
1691,670,289,2,3285.5
1692,671,373,1,556.57
1693,672,443,2,533.91
1694,673,308,2,2771.2
1695,673,111,3,4210.12
1696,673,20,1,2899.3
1697,673,38,1,2556.1
1698,674,6,3,2537.97
1699,674,500,3,4429.12
1700,674,145,3,4386.96
1701,674,297,3,646.69
1702,675,396,1,3938.76
1703,676,435,2,1757.98
1704,677,458,1,1096.82
1705,677,467,1,426.75
1706,678,437,2,2574.09
1707,678,214,3,3709.4
1708,678,475,1,4403.14
1709,678,61,3,2178.52
1710,679,449,3,2039.86
1711,680,127,2,1031.64
1712,681,63,1,2084.52
1713,681,489,2,1208.97
1714,682,155,1,1982.02
1715,682,284,1,3113.97
1716,682,134,1,2239.38
1717,683,102,1,1816.85
1718,683,39,3,4327.51
1719,683,218,2,1161.86
1720,684,249,3,3844.8
1721,685,106,3,4195.57
1722,686,31,2,1596.26
1723,686,41,1,567.39
1724,686,166,3,1643.85
1725,686,404,1,150.04
1726,687,60,3,620.69
1727,687,105,1,1217.91
1728,687,449,3,2039.86
1729,687,70,3,3168.17
1730,688,475,1,4403.14
1731,688,434,1,1134.43
1732,688,419,2,1528.88
1733,689,343,3,267.69
1734,689,445,3,452.87
1735,689,3,3,1677.12
1736,689,83,1,1539.22
1737,690,48,3,1022.62
1738,690,62,2,1595.44
1739,690,68,3,2147.49
1740,691,163,2,2220.9
1741,691,70,3,3168.17
1742,691,466,1,2977.77
1743,692,497,2,2037.61
1744,692,224,3,3647.12
1745,693,252,2,1577.56
1746,693,195,1,500.45
1747,693,151,3,237.73
1748,694,123,3,2706.67
1749,695,20,3,2899.3
1750,696,155,3,1982.02
1751,696,315,2,1821.28
1752,696,497,1,2037.61
1753,696,57,3,2811.97
1754,697,87,1,2941.9
1755,697,128,1,1116.05
1756,697,329,2,4276.4
1757,698,450,3,1383.82
1758,698,25,1,2964.84
1759,698,39,1,4327.51
1760,699,112,2,4364.46
1761,699,170,3,2134.36
1762,699,27,3,3030.0
1763,700,495,1,113.2
1764,700,339,2,1108.56
1765,700,95,3,1460.11
1766,700,199,2,3459.96
1767,701,173,1,2460.15
1768,701,86,3,4335.87
1769,701,166,2,1643.85
1770,702,458,1,1096.82
1771,702,39,3,4327.51
1772,702,2,2,1212.8
1773,703,250,1,1131.56
1774,703,369,3,252.44
1775,703,415,2,274.53
1776,704,267,2,2415.44
1777,704,270,2,1406.93
1778,704,469,2,2739.71
1779,705,260,3,2799.94
1780,705,292,1,1268.39
1781,705,487,1,1336.98
1782,706,190,1,2533.19
1783,707,222,3,3177.67
1784,707,232,2,4488.28
1785,707,179,1,735.89
1786,708,187,2,365.39
1787,708,399,1,212.66
1788,708,259,1,807.92
1789,709,327,1,1665.1
1790,709,371,2,1303.24
1791,709,45,2,1154.75
1792,709,234,1,1339.53
1793,710,208,2,3457.4
1794,710,188,2,2968.08
1795,710,14,1,3629.44
1796,711,12,2,2782.41
1797,711,340,3,2069.14
1798,711,22,2,1322.73
1799,711,43,1,1073.19
1800,712,3,2,1677.12
1801,712,420,3,3651.38
1802,713,441,3,2520.14
1803,713,93,3,2774.78
1804,713,134,2,2239.38
1805,713,21,1,3835.03
1806,714,2,3,1212.8
1807,715,210,3,50.87
1808,715,278,2,4324.7
1809,715,307,1,3718.26
1810,715,31,2,1596.26
1811,716,275,1,4251.41
1812,716,73,2,3257.63
1813,717,87,1,2941.9
1814,717,99,1,794.57
1815,717,257,2,3159.46
1816,717,369,3,252.44
1817,718,72,1,4407.76
1818,718,118,3,742.94
1819,719,93,3,2774.78
1820,719,90,1,1745.77
1821,720,7,2,2620.55
1822,720,275,2,4251.41
1823,720,143,1,2467.2
1824,721,184,3,2905.79
1825,721,311,3,2083.21
1826,722,17,1,218.01
1827,722,1,1,738.76
1828,722,140,3,4490.94
1829,723,232,1,4488.28
1830,723,310,1,3551.79
1831,723,411,2,4247.59
1832,724,361,1,1205.49
1833,725,178,1,2382.11
1834,725,342,2,1287.6
1835,726,164,2,3559.1
1836,726,496,1,4100.09
1837,727,393,3,4114.42
1838,727,330,3,245.38
1839,728,473,1,1103.54
1840,728,423,2,2917.66
1841,729,61,3,2178.52
1842,729,328,2,3284.59
1843,729,359,2,3114.51
1844,730,307,2,3718.26
1845,731,15,3,4170.08
1846,731,66,1,1498.19
1847,732,13,2,765.28
1848,733,319,2,3265.78
1849,734,125,3,1995.12
1850,734,155,2,1982.02
1851,734,40,1,4039.53
1852,735,477,3,406.28
1853,736,148,2,3480.93
1854,736,241,2,2382.9
1855,736,285,2,1963.79
1856,737,282,1,2953.5
1857,737,19,1,4337.71
1858,738,12,1,2782.41
1859,738,198,2,3383.91
1860,739,468,1,3877.68
1861,739,287,3,1462.86
1862,739,329,1,4276.4
1863,739,364,2,2241.64
1864,740,342,1,1287.6
1865,741,114,3,2879.54
1866,742,129,1,3643.71
1867,742,477,3,406.28
1868,742,470,2,2072.05
1869,742,463,3,736.49
1870,743,164,2,3559.1
1871,744,491,2,3649.59
1872,744,177,2,4353.88
1873,744,469,3,2739.71
1874,745,358,3,2403.81
1875,745,394,2,3605.66
1876,745,11,1,1832.5
1877,746,428,2,552.35
1878,747,291,2,4205.27
1879,747,327,2,1665.1
1880,747,26,1,4485.84
1881,747,354,3,1353.11
1882,748,8,1,3324.23
1883,748,194,2,4253.49
1884,748,35,2,1359.42
1885,748,373,2,556.57
1886,749,124,2,1712.72
1887,749,120,2,1326.09
1888,749,232,2,4488.28
1889,749,388,1,3188.43
1890,750,205,2,3809.6
1891,751,228,1,2870.8
1892,751,213,1,3857.96
1893,752,340,3,2069.14
1894,752,287,3,1462.86
1895,752,36,1,4307.36
1896,752,154,1,1019.16
1897,753,113,3,2679.2
1898,753,326,2,455.8
1899,753,11,1,1832.5
1900,754,371,1,1303.24
1901,754,205,3,3809.6
1902,754,316,3,2102.99
1903,754,315,2,1821.28
1904,755,138,2,451.38
1905,755,155,1,1982.02
1906,755,236,2,269.43
1907,756,273,2,1277.66
1908,757,124,1,1712.72
1909,757,381,2,1382.08
1910,758,109,3,177.14
1911,758,155,1,1982.02
1912,759,141,1,1519.61
1913,760,364,3,2241.64
1914,760,65,2,3049.76
1915,760,158,2,2164.95
1916,760,57,1,2811.97
1917,761,308,2,2771.2
1918,761,56,2,4313.07
1919,761,168,2,2465.17
1920,761,274,2,3960.11
1921,762,197,1,2586.62
1922,763,289,1,3285.5
1923,763,415,2,274.53
1924,763,194,1,4253.49
1925,763,8,2,3324.23
1926,764,32,1,2748.32
1927,764,123,3,2706.67
1928,764,391,1,1011.82
1929,764,110,3,3895.87
1930,765,346,2,1523.44
1931,765,308,1,2771.2
1932,765,150,1,4216.16
1933,766,165,3,3312.69
1934,767,269,1,145.62
1935,767,199,1,3459.96
1936,768,11,1,1832.5
1937,768,467,3,426.75
1938,768,425,2,1198.33
1939,769,95,3,1460.11
1940,769,464,3,608.69
1941,769,452,1,3244.17
1942,769,354,2,1353.11
1943,770,51,2,1127.15
1944,770,249,1,3844.8
1945,771,425,1,1198.33
1946,771,68,2,2147.49
1947,772,209,2,1652.04
1948,773,464,2,608.69
1949,773,62,3,1595.44
1950,774,303,2,344.31
1951,774,91,2,4306.85
1952,775,244,1,1675.44
1953,775,440,2,558.74
1954,776,65,2,3049.76
1955,776,420,1,3651.38
1956,777,63,1,2084.52
1957,777,430,3,616.9
1958,778,257,2,3159.46
1959,778,24,3,804.2
1960,779,4,1,1818.67
1961,779,95,2,1460.11
1962,779,78,1,2350.68
1963,780,55,3,2242.36
1964,781,330,1,245.38
1965,781,125,2,1995.12
1966,782,251,2,3915.95
1967,782,310,1,3551.79
1968,783,2,1,1212.8
1969,784,95,3,1460.11
1970,785,221,1,819.42
1971,785,51,1,1127.15
1972,785,193,2,3317.64
1973,786,367,3,3595.46
1974,786,368,2,3608.06
1975,786,347,1,1905.46
1976,786,144,3,3686.77
1977,787,182,2,844.94
1978,787,497,1,2037.61
1979,787,308,3,2771.2
1980,788,297,1,646.69
1981,788,319,1,3265.78
1982,788,416,1,1947.77
1983,788,461,2,821.67
1984,789,373,1,556.57
1985,789,412,3,1139.47
1986,789,112,1,4364.46
1987,790,493,2,3838.93
1988,791,239,1,931.58
1989,791,470,2,2072.05
1990,791,401,2,3107.38
1991,791,274,2,3960.11
1992,792,226,1,1903.52
1993,792,376,2,4154.14
1994,792,148,1,3480.93
1995,793,315,2,1821.28
1996,794,101,3,3168.1
1997,794,347,1,1905.46
1998,794,315,1,1821.28
1999,795,499,2,3607.21
2000,795,256,3,2822.54
2001,795,220,2,3317.48
2002,795,497,2,2037.61
2003,796,177,1,4353.88
2004,797,332,1,771.45
2005,797,459,1,2832.2
2006,797,389,1,1258.16
2007,797,215,3,2525.64
2008,798,284,3,3113.97
2009,798,45,3,1154.75
2010,799,245,2,2692.75
2011,799,281,3,1515.32
2012,799,29,1,4140.34
2013,800,80,1,262.31
2014,801,36,1,4307.36
2015,801,346,2,1523.44
2016,802,321,2,1799.15
2017,802,281,1,1515.32
2018,802,349,2,2697.61
2019,802,475,3,4403.14
2020,803,324,1,1162.87
2021,803,219,1,458.98
2022,803,105,1,1217.91
2023,803,172,1,2413.56
2024,804,64,1,2097.31
2025,804,277,1,660.81
2026,804,183,1,2209.9
2027,804,300,2,1056.92
2028,805,332,2,771.45
2029,805,263,1,1652.98
2030,805,189,2,2132.86
2031,806,43,2,1073.19
2032,807,311,1,2083.21
2033,807,160,1,456.74
2034,808,15,3,4170.08
2035,809,233,2,2609.88
2036,809,426,1,3163.29
2037,810,448,3,2414.09
2038,810,125,3,1995.12
2039,811,107,1,1150.91
2040,812,224,3,3647.12
2041,812,177,3,4353.88
2042,812,307,3,3718.26
2043,813,195,2,500.45
2044,813,314,3,4333.54
2045,813,107,3,1150.91
2046,813,65,2,3049.76
2047,814,252,3,1577.56
2048,815,411,2,4247.59
2049,815,350,2,4350.01
2050,816,292,2,1268.39
2051,816,37,1,1163.13
2052,816,452,3,3244.17
2053,817,22,1,1322.73
2054,817,49,2,4264.68
2055,818,418,2,3162.18
2056,819,84,2,2530.84
2057,819,359,2,3114.51
2058,819,220,1,3317.48
2059,820,228,1,2870.8
2060,820,444,2,1506.97
2061,820,407,1,3036.5
